Timestamp,Raw_Value,Filtered_Value
13:37:06.410924,3264, 3247.16
13:37:06.510941,3233, 3245.75
13:37:06.610919,3221, 3243.27
13:37:06.710912,3238, 3242.75
13:37:06.810970,3258, 3244.27
13:37:06.910937,3214, 3241.24
13:37:07.010928,3212, 3238.32
13:37:07.110938,3199, 3234.39
13:37:07.210943,3241, 3235.05
13:37:07.310886,3203, 3231.84
13:37:07.411470,3200, 3228.66
13:37:07.510804,3200, 3225.79
13:37:07.611392,3235, 3226.71
13:37:07.711549,3227, 3226.74
13:37:07.811453,3229, 3226.97
13:37:07.911553,3278, 3232.07
13:37:08.011442,3238, 3232.66
13:37:08.111406,3231, 3232.50
13:37:08.211317,3243, 3233.55
13:37:08.310964,3262, 3236.39
13:37:08.410928,3249, 3237.65
13:37:08.510819,3243, 3238.19
13:37:08.610877,3321, 3246.47
13:37:08.710803,3258, 3247.62
13:37:08.810864,3263, 3249.16
13:37:08.910930,3317, 3255.94
13:37:09.010824,3267, 3257.05
13:37:09.110940,3262, 3257.54
13:37:09.211465,3289, 3260.69
13:37:09.311368,3276, 3262.22
13:37:09.411524,3306, 3266.60
13:37:09.511366,3254, 3265.34
13:37:09.611386,3276, 3266.40
13:37:09.711514,3255, 3265.26
13:37:09.811392,3245, 3263.24
13:37:09.911250,3280, 3264.91
13:37:10.011459,3250, 3263.42
13:37:10.111359,3232, 3260.28
13:37:10.211454,3294, 3263.65
13:37:10.311366,3238, 3261.09
13:37:10.411443,3259, 3260.88
13:37:10.511519,3247, 3259.49
13:37:10.611245,3222, 3255.74
13:37:10.711443,3228, 3252.97
13:37:10.811431,3205, 3248.17
13:37:10.910925,3266, 3249.95
13:37:11.010851,3236, 3248.56
13:37:11.111303,3239, 3247.60
13:37:11.211424,3286, 3251.44
13:37:11.311446,3250, 3251.30
13:37:11.411331,3251, 3251.27
13:37:11.511430,3267, 3252.84
13:37:11.611464,3263, 3253.86
13:37:11.711376,3252, 3253.67
13:37:11.811348,3303, 3258.60
13:37:11.911322,3279, 3260.64
13:37:12.011462,3287, 3263.28
13:37:12.111452,3280, 3264.95
13:37:12.211362,3265, 3264.96
13:37:12.311344,3312, 3269.66
13:37:12.411465,3281, 3270.79
13:37:12.511150,3271, 3270.81
13:37:12.611320,3319, 3275.63
13:37:12.711220,3266, 3274.67
13:37:12.811122,3270, 3274.20
13:37:12.911001,3267, 3273.48
13:37:13.010925,3266, 3272.73
13:37:13.110932,3291, 3274.56
13:37:13.210875,3262, 3273.30
13:37:13.311023,3248, 3270.77
13:37:13.411179,3274, 3271.10
13:37:13.510845,3261, 3270.09
13:37:13.610913,3237, 3266.78
13:37:13.711168,3275, 3267.60
13:37:13.811229,3238, 3264.64
13:37:13.911313,3230, 3261.18
13:37:14.011411,3261, 3261.16
13:37:14.111301,3222, 3257.24
13:37:14.211223,3280, 3259.52
13:37:14.310755,3235, 3257.07
13:37:14.410812,3238, 3255.16
13:37:14.511344,3279, 3257.54
13:37:14.611198,3248, 3256.59
13:37:14.710715,3248, 3255.73
13:37:14.810745,3252, 3255.36
13:37:14.910741,3259, 3255.72
13:37:15.010794,3291, 3259.25
13:37:15.111125,3257, 3259.02
13:37:15.211168,3261, 3259.22
13:37:15.310986,3287, 3262.00
13:37:15.410766,3268, 3262.60
13:37:15.511147,3287, 3265.04
13:37:15.610923,3270, 3265.54
13:37:15.711135,3277, 3266.68
13:37:15.811492,3302, 3270.21
13:37:15.911303,3280, 3271.19
13:37:16.010773,3328, 3276.87
13:37:16.111316,3282, 3277.39
13:37:16.211167,3280, 3277.65
13:37:16.311047,3291, 3278.98
13:37:16.410969,3270, 3278.08
13:37:16.511012,3308, 3281.08
13:37:16.611152,3277, 3280.67
13:37:16.710910,3283, 3280.90
13:37:16.810765,3266, 3279.41
13:37:16.911012,3248, 3276.27
13:37:17.010808,3290, 3277.64
13:37:17.111050,3251, 3274.98
13:37:17.210882,3281, 3275.58
13:37:17.311222,3248, 3272.82
13:37:17.410635,3242, 3269.74
