Timestamp,Raw_Value,Filtered_Value
2026-05-21 13:10:54.973637,rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT)
2026-05-21 13:10:54.976404,configsip: 0, SPIWP:0xee
2026-05-21 13:10:54.984735,mode:DIO, clock div:1
2026-05-21 13:11:02.005176,, 2353.41
2026-05-21 13:11:02.105404,, 2347.07
2026-05-21 13:11:02.205173,, 2342.57
2026-05-21 13:11:02.305141,, 2337.61
2026-05-21 13:11:02.405261,, 2332.35
2026-05-21 13:11:02.505241,, 2328.91
2026-05-21 13:11:02.605097,, 2328.32
2026-05-21 13:11:02.705245,, 2329.29
2026-05-21 13:11:02.805235,, 2331.56
2026-05-21 13:11:02.905098,, 2334.70
2026-05-21 13:11:03.004442,, 2338.23
2026-05-21 13:11:03.105178,, 2341.91
2026-05-21 13:11:03.204455,, 2346.62
2026-05-21 13:11:03.304473,, 2350.86
2026-05-21 13:11:03.404375,, 2360.57
2026-05-21 13:11:03.504428,, 2366.11
2026-05-21 13:11:03.604674,, 2371.70
2026-05-21 13:11:03.705028,, 2377.13
2026-05-21 13:11:03.805069,, 2381.22
2026-05-21 13:11:03.905240,, 2384.70
2026-05-21 13:11:04.004417,, 2387.83
2026-05-21 13:11:04.105140,, 2392.24
2026-05-21 13:11:04.205215,, 2395.92
2026-05-21 13:11:04.305187,, 2397.93
2026-05-21 13:11:04.405188,, 2399.24
2026-05-21 13:11:04.504828,, 2397.71
2026-05-21 13:11:04.605245,, 2399.04
2026-05-21 13:11:04.705268,, 2397.94
2026-05-21 13:11:04.804997,, 2400.64
2026-05-21 13:11:04.905258,, 2401.58
2026-05-21 13:11:05.004747,, 2400.32
2026-05-21 13:11:05.105167,, 2398.89
2026-05-21 13:11:05.205147,, 2396.80
2026-05-21 13:11:05.305094,, 2392.52
2026-05-21 13:11:05.405292,, 2388.87
2026-05-21 13:11:05.504559,, 2388.98
2026-05-21 13:11:05.605231,, 2387.38
2026-05-21 13:11:05.704992,, 2384.54
2026-05-21 13:11:05.805057,, 2381.39
2026-05-21 13:11:05.905127,, 2378.95
2026-05-21 13:11:06.005023,, 2376.26
2026-05-21 13:11:06.105225,, 2375.33
2026-05-21 13:11:06.205292,, 2370.80
2026-05-21 13:11:06.305134,, 2368.92
2026-05-21 13:11:06.405241,, 2369.33
2026-05-21 13:11:06.504444,, 2372.59
2026-05-21 13:11:06.604973,, 2376.53
2026-05-21 13:11:06.705164,, 2382.98
2026-05-21 13:11:06.805057,, 2386.88
2026-05-21 13:11:06.905147,, 2392.39
2026-05-21 13:11:07.005093,, 2397.75
2026-05-21 13:11:07.105107,, 2403.78
2026-05-21 13:11:07.205180,, 2408.60
2026-05-21 13:11:07.304670,, 2416.04
2026-05-21 13:11:07.405038,, 2419.24
2026-05-21 13:11:07.505063,, 2424.41
2026-05-21 13:11:07.605182,, 2427.17
2026-05-21 13:11:07.705088,, 2431.15
2026-05-21 13:11:07.804813,, 2432.84
2026-05-21 13:11:07.905153,, 2437.45
2026-05-21 13:11:08.004718,, 2441.51
2026-05-21 13:11:08.105098,, 2444.26
2026-05-21 13:11:08.205131,, 2444.63
2026-05-21 13:11:08.305086,, 2444.87
2026-05-21 13:11:08.405067,, 2445.08
2026-05-21 13:11:08.505118,, 2445.27
2026-05-21 13:11:08.605003,, 2446.85
2026-05-21 13:11:08.705048,, 2450.26
2026-05-21 13:11:08.805198,, 2447.14
2026-05-21 13:11:08.905146,, 2445.02
2026-05-21 13:11:09.005029,, 2440.42
2026-05-21 13:11:09.105093,, 2434.68
2026-05-21 13:11:09.205112,, 2432.71
2026-05-21 13:11:09.305115,, 2429.14
2026-05-21 13:11:09.404970,, 2427.32
2026-05-21 13:11:09.505135,, 2423.59
2026-05-21 13:11:09.605149,, 2419.63
2026-05-21 13:11:09.705038,, 2415.37
2026-05-21 13:11:09.805069,, 2415.33
2026-05-21 13:11:09.905249,, 2413.60
2026-05-21 13:11:10.004936,, 2409.14
2026-05-21 13:11:10.105048,, 2405.73
2026-05-21 13:11:10.205050,, 2400.95
2026-05-21 13:11:10.305213,, 2397.76
2026-05-21 13:11:10.405045,, 2393.68
2026-05-21 13:11:10.505069,, 2394.11
2026-05-21 13:11:10.604725,, 2393.10
2026-05-21 13:11:10.705001,, 2390.59
2026-05-21 13:11:10.804305,, 2388.13
2026-05-21 13:11:10.905054,, 2383.92
2026-05-21 13:11:11.005092,, 2381.43
2026-05-21 13:11:11.105157,, 2378.48
2026-05-21 13:11:11.204991,, 2373.34
2026-05-21 13:11:11.305020,, 2375.30
2026-05-21 13:11:11.405053,, 2375.27
2026-05-21 13:11:11.505070,, 2375.14
2026-05-21 13:11:11.604502,, 2377.43
2026-05-21 13:11:11.704862,, 2379.49
2026-05-21 13:11:11.804895,, 2385.74
2026-05-21 13:11:11.904782,, 2388.66
2026-05-21 13:11:12.004907,, 2395.60
2026-05-21 13:11:12.105125,, 2402.04
2026-05-21 13:11:12.204958,, 2408.63
2026-05-21 13:11:12.304775,, 2415.27
2026-05-21 13:11:12.405077,, 2421.04
2026-05-21 13:11:12.505152,, 2428.54
2026-05-21 13:11:12.605060,, 2436.29
2026-05-21 13:11:12.704959,, 2443.86
2026-05-21 13:11:12.805012,, 2448.87
2026-05-21 13:11:12.904931,, 2453.68
2026-05-21 13:11:13.005043,, 2459.51
2026-05-21 13:11:13.105043,, 2464.76
2026-05-21 13:11:13.205116,, 2468.39
2026-05-21 13:11:13.304775,, 2471.25
2026-05-21 13:11:13.404560,, 2473.62
2026-05-21 13:11:13.504989,, 2474.36
2026-05-21 13:11:13.605017,, 2477.42
2026-05-21 13:11:13.705039,, 2479.88
2026-05-21 13:11:13.804965,, 2480.99
2026-05-21 13:11:13.904876,, 2483.79
2026-05-21 13:11:14.004757,, 2484.02
2026-05-21 13:11:14.105180,, 2483.01
2026-05-21 13:11:14.205010,, 2484.91
2026-05-21 13:11:14.304951,, 2484.82
2026-05-21 13:11:14.404834,, 2484.44
2026-05-21 13:11:14.505181,, 2482.19
2026-05-21 13:11:14.605018,, 2481.98
2026-05-21 13:11:14.705132,, 2481.88
2026-05-21 13:11:14.804953,, 2481.29
2026-05-21 13:11:14.905012,, 2479.86
2026-05-21 13:11:15.004958,, 2479.37
2026-05-21 13:11:15.105106,, 2477.24
2026-05-21 13:11:15.205104,, 2474.51
2026-05-21 13:11:15.304984,, 2471.96
2026-05-21 13:11:15.404957,, 2471.47
2026-05-21 13:11:15.504990,, 2469.12
2026-05-21 13:11:15.604943,, 2468.71
2026-05-21 13:11:15.705000,, 2466.74
2026-05-21 13:11:15.804936,, 2465.36
2026-05-21 13:11:15.905111,, 2465.53
2026-05-21 13:11:16.005083,, 2464.77
2026-05-21 13:11:16.104920,, 2463.70
2026-05-21 13:11:16.204940,, 2461.63
2026-05-21 13:11:16.304932,, 2461.26
2026-05-21 13:11:16.404875,, 2461.34
2026-05-21 13:11:16.504934,, 2463.30
2026-05-21 13:11:16.605002,, 2468.47
2026-05-21 13:11:16.704828,, 2472.23
2026-05-21 13:11:16.805013,, 2476.30
2026-05-21 13:11:16.904962,, 2480.57
2026-05-21 13:11:17.005077,, 2487.02
2026-05-21 13:11:17.105040,, 2492.81
2026-05-21 13:11:17.204815,, 2496.13
2026-05-21 13:11:17.304827,, 2502.32
2026-05-21 13:11:17.405001,, 2507.09
2026-05-21 13:11:17.504918,, 2510.78
2026-05-21 13:11:17.604222,, 2515.60
2026-05-21 13:11:17.704332,, 2517.74
2026-05-21 13:11:17.804735,, 2520.37
2026-05-21 13:11:17.904869,, 2520.13
2026-05-21 13:11:18.005020,, 2522.12
2026-05-21 13:11:18.104971,, 2525.41
2026-05-21 13:11:18.204951,, 2527.86
2026-05-21 13:11:18.304777,, 2527.28
2026-05-21 13:11:18.404197,, 2525.75
2026-05-21 13:11:18.505021,, 2525.68
2026-05-21 13:11:18.604978,, 2524.31
2026-05-21 13:11:18.705025,, 2527.78
2026-05-21 13:11:18.804795,, 2526.20
2026-05-21 13:11:18.904940,, 2522.18
2026-05-21 13:11:19.004945,, 2519.06
2026-05-21 13:11:19.104965,, 2514.85
2026-05-21 13:11:19.204943,, 2511.27
2026-05-21 13:11:19.304751,, 2546.14
2026-05-21 13:11:19.404905,, 2582.63
2026-05-21 13:11:19.504802,, 2614.76
2026-05-21 13:11:19.604987,, 2645.19
2026-05-21 13:11:19.704996,, 2673.47
2026-05-21 13:11:19.804849,, 2702.42
2026-05-21 13:11:19.904949,, 2721.48
2026-05-21 13:11:20.004831,, 2744.23
2026-05-21 13:11:20.104954,, 2764.31
2026-05-21 13:11:20.205106,, 2783.38
2026-05-21 13:11:20.304900,, 2799.34
2026-05-21 13:11:20.404971,, 2816.51
2026-05-21 13:11:20.504943,, 2830.26
2026-05-21 13:11:20.604977,, 2857.43
2026-05-21 13:11:20.704871,, 2883.89
2026-05-21 13:11:20.804368,, 2908.00
2026-05-21 13:11:20.904819,, 2930.80
2026-05-21 13:11:21.004975,, 2951.02
2026-05-21 13:11:21.104908,, 2971.12
2026-05-21 13:11:21.204958,, 2989.70
2026-05-21 13:11:21.304801,, 3004.63
2026-05-21 13:11:21.405011,, 3018.47
2026-05-21 13:11:21.504842,, 3033.22
2026-05-21 13:11:21.604955,, 3045.40
2026-05-21 13:11:21.704903,, 3056.16
2026-05-21 13:11:21.804513,, 3066.24
2026-05-21 13:11:21.904909,, 3074.92
2026-05-21 13:11:22.005045,, 3087.33
2026-05-21 13:11:22.104796,, 3096.99
2026-05-21 13:11:22.205002,, 3103.60
2026-05-21 13:11:22.304802,, 3110.54
2026-05-21 13:11:22.404869,, 3116.18
2026-05-21 13:11:22.504975,, 3120.76
2026-05-21 13:11:22.604814,, 3127.29
2026-05-21 13:11:22.704869,, 3127.56
2026-05-21 13:11:22.804210,, 3132.10
2026-05-21 13:11:22.904808,, 3132.49
2026-05-21 13:11:23.004986,, 3135.94
2026-05-21 13:11:23.104837,, 3139.25
2026-05-21 13:11:23.204845,, 3140.32
2026-05-21 13:11:23.304735,, 3140.99
2026-05-21 13:11:23.404787,, 3143.29
2026-05-21 13:11:23.504960,, 3146.66
2026-05-21 13:11:23.604776,, 3151.90
2026-05-21 13:11:23.704892,, 3157.61
2026-05-21 13:11:23.804707,, 3161.45
2026-05-21 13:11:23.904792,, 3164.80
2026-05-21 13:11:24.004883,, 3169.72
2026-05-21 13:11:24.104821,, 3176.95
2026-05-21 13:11:24.204875,, 3183.15
2026-05-21 13:11:24.304838,, 3187.34
2026-05-21 13:11:24.404672,, 3190.20
2026-05-21 13:11:24.504813,, 3193.48
2026-05-21 13:11:24.604827,, 3196.74
2026-05-21 13:11:24.704744,, 3202.56
2026-05-21 13:11:24.804813,, 3207.21
2026-05-21 13:11:24.904860,, 3209.68
2026-05-21 13:11:25.004716,, 3211.52
2026-05-21 13:11:25.104113,, 3213.26
2026-05-21 13:11:25.204891,, 3215.04
2026-05-21 13:11:25.304617,, 3216.13
2026-05-21 13:11:25.404766,, 3221.52
2026-05-21 13:11:25.504893,, 3221.67
2026-05-21 13:11:25.604857,, 3219.60
2026-05-21 13:11:25.704764,, 3218.14
2026-05-21 13:11:25.804769,, 3214.53
2026-05-21 13:11:25.904813,, 3213.27
2026-05-21 13:11:26.004992,, 3215.85
2026-05-21 13:11:26.104816,, 3216.56
2026-05-21 13:11:26.204823,, 3199.61
2026-05-21 13:11:26.304743,, 3188.84
2026-05-21 13:11:26.404850,, 3182.56
2026-05-21 13:11:26.504746,, 3177.80
2026-05-21 13:11:26.604804,, 3175.42
2026-05-21 13:11:26.704897,, 3173.98
2026-05-21 13:11:26.804607,, 3175.88
2026-05-21 13:11:26.904024,, 3175.09
2026-05-21 13:11:27.004856,, 3174.59
2026-05-21 13:11:27.104758,, 3173.43
2026-05-21 13:11:27.204843,, 3202.38
2026-05-21 13:11:27.304832,, 3219.85
2026-05-21 13:11:27.404796,, 3234.56
2026-05-21 13:11:27.504722,, 3245.60
2026-05-21 13:11:27.604778,, 3253.14
2026-05-21 13:11:27.704850,, 3257.43
2026-05-21 13:11:27.804587,, 3260.99
2026-05-21 13:11:27.904807,, 3262.29
2026-05-21 13:11:28.004894,, 3262.36
2026-05-21 13:11:28.104755,, 3264.82
2026-05-21 13:11:28.204835,, 3264.34
2026-05-21 13:11:28.304562,, 3262.61
2026-05-21 13:11:28.404768,, 3260.55
2026-05-21 13:11:28.504858,, 3257.59
2026-05-21 13:11:28.604694,, 3253.43
2026-05-21 13:11:28.704805,, 3251.79
2026-05-21 13:11:28.804673,, 3249.71
2026-05-21 13:11:28.904286,, 3246.34
2026-05-21 13:11:29.004854,, 3243.40
2026-05-21 13:11:29.104764,, 3238.56
