Timestamp,Raw_Value,Filtered_Value
13:22:03.926084,2373, 2393.21
13:22:04.025996,2350, 2388.89
13:22:04.125891,2384, 2388.40
13:22:04.225940,2352, 2384.76
13:22:04.326016,2338, 2380.09
13:22:04.425914,2324, 2374.48
13:22:04.526022,2292, 2366.23
13:22:04.625875,2365, 2366.11
13:22:04.725942,2322, 2361.70
13:22:04.825839,2380, 2363.53
13:22:04.925921,2391, 2366.27
13:22:05.025838,2387, 2368.35
13:22:05.125920,2416, 2373.11
13:22:05.225994,2429, 2378.70
13:22:05.325923,2450, 2385.83
13:22:05.426036,2448, 2392.05
13:22:05.526059,2466, 2399.44
13:22:05.625861,2464, 2405.90
13:22:05.725937,2465, 2411.81
13:22:05.825819,2480, 2418.63
13:22:05.925976,2353, 2412.06
13:22:06.026042,2504, 2421.26
13:22:06.125926,2465, 2425.63
13:22:06.225919,2480, 2431.07
13:22:06.326045,2480, 2435.96
13:22:06.426426,2467, 2439.07
13:22:06.526546,2466, 2441.76
13:22:06.626453,2451, 2442.68
13:22:06.726505,2459, 2444.31
13:22:06.826520,2438, 2443.68
13:22:06.926553,2465, 2445.81
13:22:07.026542,2446, 2445.83
13:22:07.126489,2478, 2449.05
13:22:07.226540,2448, 2448.94
13:22:07.326592,2443, 2448.35
13:22:07.426481,2443, 2447.82
13:22:07.526401,2426, 2445.63
13:22:07.626421,2431, 2444.17
13:22:07.726452,2445, 2444.25
13:22:07.826564,2429, 2442.73
13:22:07.926422,2418, 2440.26
13:22:08.026477,2434, 2439.63
13:22:08.126499,2439, 2439.57
13:22:08.226531,2400, 2435.61
13:22:08.326533,2414, 2433.45
13:22:08.426491,2402, 2430.30
13:22:08.526534,2413, 2428.57
13:22:08.626505,2389, 2424.62
13:22:08.726478,2433, 2425.45
13:22:08.826488,2410, 2423.91
13:22:08.926485,2374, 2418.92
13:22:09.026519,2389, 2415.93
13:22:09.126061,2393, 2413.63
13:22:09.226399,2395, 2411.77
13:22:09.326482,2383, 2408.89
13:22:09.426404,2381, 2406.10
13:22:09.526462,2387, 2404.19
13:22:09.626420,2362, 2399.97
13:22:09.726637,2390, 2398.98
13:22:09.826541,2352, 2394.28
13:22:09.926550,2363, 2391.15
13:22:10.026392,2382, 2390.24
13:22:10.125863,2369, 2388.11
13:22:10.226505,2416, 2390.90
13:22:10.326585,2444, 2396.21
13:22:10.426394,2457, 2402.29
13:22:10.526414,2450, 2407.06
13:22:10.626437,2495, 2415.85
13:22:10.726556,2480, 2422.27
13:22:10.826572,2474, 2427.44
13:22:10.926344,2514, 2436.10
13:22:11.026478,2486, 2441.09
13:22:11.126040,2482, 2445.18
13:22:11.226485,2512, 2451.86
13:22:11.326370,2512, 2457.87
13:22:11.425940,2498, 2461.89
13:22:11.526436,2511, 2466.80
13:22:11.626460,2514, 2471.52
13:22:11.726532,2515, 2475.87
13:22:11.826439,2511, 2479.38
13:22:11.926432,2489, 2480.34
13:22:12.026449,2512, 2483.51
13:22:12.125746,2498, 2484.96
13:22:12.226356,2480, 2484.46
13:22:12.326530,2515, 2487.51
13:22:12.426597,2477, 2486.46
13:22:12.526377,2493, 2487.12
13:22:12.626459,2484, 2486.81
13:22:12.726338,2471, 2485.22
13:22:12.826368,2463, 2483.00
13:22:12.926506,2483, 2483.00
13:22:13.026374,2475, 2482.20
13:22:13.126431,2448, 2478.78
13:22:13.226430,2480, 2478.90
13:22:13.326542,2448, 2475.81
13:22:13.426427,2442, 2472.43
13:22:13.526554,2434, 2468.59
13:22:13.626380,2434, 2465.13
13:22:13.726378,2451, 2463.72
13:22:13.826476,2425, 2459.84
13:22:13.926338,2435, 2457.36
13:22:14.026366,2435, 2455.12
13:22:14.126451,2432, 2452.81
13:22:14.226366,2441, 2451.63
13:22:14.326243,2416, 2448.07
13:22:14.426369,2453, 2448.56
13:22:14.526578,2416, 2445.30
13:22:14.626452,2421, 2442.87
13:22:14.726379,2426, 2441.19
13:22:14.826263,2415, 2438.57
13:22:14.926411,2435, 2438.21
13:22:15.026503,2390, 2433.39
13:22:15.126285,2419, 2431.95
13:22:15.226400,2410, 2429.76
13:22:15.326434,2416, 2428.38
13:22:15.426429,2416, 2427.14
13:22:15.526334,2421, 2426.53
13:22:15.626413,2405, 2424.38
13:22:15.726342,2418, 2423.74
13:22:15.825919,2415, 2422.86
13:22:15.926322,2410, 2421.58
13:22:16.026406,2417, 2421.12
13:22:16.126312,2400, 2419.01
13:22:16.226354,2416, 2418.71
13:22:16.326437,2418, 2418.64
13:22:16.426195,2458, 2422.57
13:22:16.526367,2503, 2430.61
13:22:16.626378,2464, 2433.95
13:22:16.726322,2496, 2440.16
13:22:16.826413,2451, 2441.24
13:22:16.926365,2518, 2448.92
13:22:17.025993,2513, 2455.33
13:22:17.126285,2543, 2464.09
13:22:17.226009,2541, 2471.78
13:22:17.326378,2536, 2478.21
13:22:17.426320,2559, 2486.29
13:22:17.526394,2531, 2490.76
13:22:17.626336,2537, 2495.38
13:22:17.726441,2549, 2500.74
13:22:17.826402,2526, 2503.27
13:22:17.926253,2559, 2508.84
13:22:18.026469,2515, 2509.46
13:22:18.126527,2559, 2514.41
13:22:18.225684,2530, 2515.97
13:22:18.326278,2527, 2517.07
13:22:18.426475,2529, 2518.27
13:22:18.526234,2515, 2517.94
13:22:18.626390,2555, 2521.65
13:22:18.726352,2511, 2520.58
13:22:18.826343,2512, 2519.72
13:22:18.926268,2499, 2517.65
13:22:19.026236,2489, 2514.78
13:22:19.126318,2501, 2513.41
13:22:19.225761,2490, 2511.07
13:22:19.326262,2511, 2511.06
13:22:19.426510,2469, 2506.85
13:22:19.526202,2499, 2506.07
13:22:19.626398,2477, 2503.16
13:22:19.726089,2475, 2500.34
13:22:19.826423,2491, 2499.41
13:22:19.926314,2480, 2497.47
13:22:20.026330,2506, 2498.32
13:22:20.126229,2495, 2497.99
13:22:20.226452,2503, 2498.49
13:22:20.326614,2522, 2500.84
13:22:20.426305,2525, 2503.26
13:22:20.526473,2545, 2507.43
13:22:20.626419,2534, 2510.09
13:22:20.726236,2586, 2517.68
13:22:20.826419,2548, 2520.71
13:22:20.926214,2559, 2524.54
13:22:21.026363,2551, 2527.19
13:22:21.126428,2544, 2528.87
13:22:21.226272,2559, 2531.88
13:22:21.326348,2540, 2532.69
13:22:21.426392,2589, 2538.32
13:22:21.526137,2543, 2538.79
13:22:21.626336,2558, 2540.71
13:22:21.726250,2522, 2538.84
13:22:21.825749,2530, 2537.96
13:22:21.926314,2544, 2538.56
13:22:22.026293,2512, 2535.90
13:22:22.126315,2543, 2536.61
13:22:22.226215,2499, 2532.85
13:22:22.326447,2515, 2531.07
13:22:22.425898,2513, 2529.26
13:22:22.526326,2513, 2527.63
13:22:22.626258,2502, 2525.07
13:22:22.726330,2496, 2522.16
13:22:22.826345,2499, 2519.85
13:22:22.926333,2491, 2516.96
13:22:23.026390,2482, 2513.47
13:22:23.126313,2512, 2513.32
13:22:23.226445,2495, 2511.49
13:22:23.326137,2496, 2509.94
13:22:23.426277,2478, 2506.74
13:22:23.526290,2473, 2503.37
13:22:23.626377,2462, 2499.23
13:22:23.726089,2465, 2495.81
13:22:23.826359,2489, 2495.13
13:22:23.926212,2482, 2493.82
13:22:24.026181,2513, 2495.73
13:22:24.126253,2479, 2494.06
13:22:24.226179,2482, 2492.85
13:22:24.325730,2468, 2490.37
13:22:24.426173,2465, 2487.83
13:22:24.526369,2469, 2485.95
13:22:24.626251,2467, 2484.05
13:22:24.726240,2467, 2482.35
13:22:24.826275,2471, 2481.21
13:22:24.925673,2454, 2478.49
13:22:25.026394,2477, 2478.34
13:22:25.126295,2480, 2478.51
13:22:25.226321,2480, 2478.66
13:22:25.325829,2529, 2483.69
13:22:25.426220,2523, 2487.62
13:22:25.526337,2523, 2491.16
13:22:25.626204,2524, 2494.44
13:22:25.726308,2548, 2499.80
13:22:25.826258,2559, 2505.72
13:22:25.926068,2559, 2511.05
13:22:26.026276,2611, 2521.04
13:22:26.126301,2586, 2527.54
13:22:26.225503,2612, 2535.98
13:22:26.325547,2608, 2543.19
13:22:26.425667,2559, 2544.77
13:22:26.525955,2620, 2552.29
13:22:26.626279,2589, 2555.96
13:22:26.726335,2615, 2561.87
13:22:26.826135,2582, 2563.88
13:22:26.926205,2580, 2565.49
13:22:27.026082,2604, 2569.34
13:22:27.126202,2581, 2570.51
13:22:27.226350,2608, 2574.26
13:22:27.326226,2558, 2572.63
13:22:27.426162,2554, 2570.77
13:22:27.526421,2551, 2568.79
13:22:27.626070,2544, 2566.31
13:22:27.726295,2581, 2567.78
13:22:27.826172,2526, 2563.60
13:22:27.926286,2559, 2563.14
13:22:28.025811,2513, 2558.13
13:22:28.126124,2539, 2556.22
13:22:28.226334,2556, 2556.19
13:22:28.326177,2541, 2554.67
13:22:28.425537,2521, 2551.31
13:22:28.526303,2514, 2547.58
13:22:28.626192,2539, 2546.72
13:22:28.726086,2521, 2544.15
13:22:28.826271,2518, 2541.53
13:22:28.926181,2506, 2537.98
13:22:29.026229,2498, 2533.98
13:22:29.126236,2499, 2530.48
13:22:29.226156,2495, 2526.93
13:22:29.326222,2496, 2523.84
13:22:29.426159,2493, 2520.76
13:22:29.526179,2492, 2517.88
13:22:29.626116,2496, 2515.69
13:22:29.726273,2480, 2512.12
13:22:29.825619,2490, 2509.91
13:22:29.926051,2464, 2505.32
13:22:30.026285,2480, 2502.79
13:22:30.126030,2483, 2500.81
13:22:30.226205,2519, 2502.63
13:22:30.326287,2530, 2505.37
13:22:30.425676,2545, 2509.33
13:22:30.526261,2559, 2514.30
13:22:30.626106,2551, 2517.97
13:22:30.726085,2587, 2524.87
13:22:30.826120,2559, 2528.28
13:22:30.926070,2590, 2534.45
13:22:31.026238,2599, 2540.91
13:22:31.126163,2590, 2545.82
13:22:31.226186,2613, 2552.54
13:22:31.326143,2608, 2558.08
13:22:31.425608,2559, 2558.17
13:22:31.526224,2559, 2558.26
13:22:31.626237,2559, 2558.33
13:22:31.725971,2619, 2564.40
13:22:31.826179,2594, 2567.36
13:22:31.926193,2611, 2571.72
13:22:32.026136,2559, 2570.45
13:22:32.126085,2589, 2572.30
13:22:32.226223,2528, 2567.87
13:22:32.326106,2599, 2570.99
13:22:32.425697,2553, 2569.19
13:22:32.526092,2583, 2570.57
13:22:32.626289,2555, 2569.01
13:22:32.726173,2541, 2566.21
13:22:32.826185,2544, 2563.99
13:22:32.925596,2529, 2560.49
13:22:33.025875,2545, 2558.94
13:22:33.125838,2498, 2552.85
13:22:33.225838,2539, 2551.46
13:22:33.326023,2535, 2549.82
13:22:33.425962,2549, 2549.73
13:22:33.526001,2535, 2548.26
13:22:33.625630,2550, 2548.43
13:22:33.725665,2532, 2546.79
13:22:33.826085,2526, 2544.71
13:22:33.925853,2519, 2542.14
13:22:34.025982,2526, 2540.53
13:22:34.125373,2514, 2537.87
